Input	../Output/Countries/GIN.dat
Flat	no	Result	f(y)~beta0+beta1*y
Regression	asymptotic	c	2	Include	left
Range	0	236
beta0	4.3245	error	0.0243181
beta1	-0.00310406	error	0.000183365

X	Y	Error	Weight
0	3.44317	0.203691	1
1	3.53474	0.201035	1
2	3.55125	0.200567	1
3	3.63382	0.198276	1
4	3.64508	0.197969	1
5	3.85015	0.192625	1
6	3.76783	0.194718	1
7	3.83792	0.192931	1
8	3.93183	0.190614	1
9	4.10382	0.186577	1
10	4.22161	0.183955	1
11	4.2237	0.18391	1
12	4.08717	0.186956	1
13	4.34751	0.181272	1
14	4.36764	0.180854	1
15	4.43422	0.179491	1
16	4.50457	0.178084	1
17	4.42228	0.179733	1
18	4.43422	0.179491	1
19	4.43422	0.179491	1
20	4.35854	0.181042	1
21	4.40147	0.180157	1
22	4.27865	0.182725	1
23	4.12251	0.186153	1
24	4.21108	0.184185	1
25	4.17659	0.184944	1
26	4.38203	0.180557	1
27	4.13174	0.185945	1
28	4.24235	0.183505	1
29	4.30406	0.182185	1
30	4.35671	0.181081	1
31	4.19398	0.18456	1
32	4.47734	0.178625	1
33	4.29242	0.182432	1
34	4.53106	0.177562	1
35	4.39091	0.180374	1
36	4.24645	0.183416	1
37	4.44097	0.179354	1
38	4.44097	0.179354	1
39	4.30406	0.182185	1
40	4.47896	0.178592	1
41	4.2258	0.183864	1
42	4.07511	0.187233	1
43	4.07511	0.187233	1
44	4.24031	0.183549	1
45	4.43252	0.179525	1
46	4.32696	0.181702	1
47	4.12019	0.186205	1
48	4.39797	0.180229	1
49	4.46919	0.178787	1
50	4.54329	0.177323	1
51	4.1363	0.185842	1
52	4.0555	0.187685	1
53	4.07268	0.187288	1
54	4.07268	0.187288	1
55	3.97299	0.189624	1
56	3.97299	0.189624	1
57	3.83792	0.192931	1
58	3.9969	0.189056	1
59	3.95673	0.190013	1
60	3.95946	0.189947	1
61	4.08237	0.187066	1
62	3.92902	0.190682	1
63	3.9969	0.189056	1
64	4.07024	0.187345	1
65	4.20469	0.184325	1
66	4.2237	0.18391	1
67	4.21951	0.184001	1
68	4.17659	0.184944	1
69	4.08478	0.187011	1
70	4.04806	0.187857	1
71	4.28063	0.182683	1
72	3.86222	0.192323	1
73	3.92902	0.190682	1
74	3.85621	0.192473	1
75	3.92338	0.190819	1
76	3.94849	0.190211	1
77	3.91488	0.191026	1
78	3.49216	0.202257	1
79	3.6745	0.197175	1
80	3.61862	0.198692	1
81	3.6853	0.196886	1
82	3.64508	0.197969	1
83	3.61092	0.198903	1
84	3.55535	0.200452	1
85	3.73426	0.195591	1
86	4.12019	0.186205	1
87	4.15888	0.185337	1
88	4.21529	0.184093	1
89	4.32885	0.181662	1
90	4.32885	0.181662	1
91	4.38914	0.18041	1
92	4.41539	0.179873	1
93	4.2237	0.18391	1
94	4.18749	0.184703	1
95	4.15665	0.185387	1
96	4.05302	0.187742	1
97	4.16111	0.185288	1
98	4.16777	0.18514	1
99	4.20895	0.184232	1
100	4.15665	0.185387	1
101	4.13403	0.185893	1
102	4.13174	0.185945	1
103	4.19398	0.18456	1
104	4.19613	0.184513	1
105	4.21529	0.184093	1
106	4.13174	0.185945	1
107	4.13174	0.185945	1
108	4.14314	0.185689	1
109	3.9969	0.189056	1
110	3.78743	0.194213	1
111	3.78743	0.194213	1
112	3.94849	0.190211	1
113	4.02535	0.188386	1
114	4.0991	0.186684	1
115	4.20469	0.184325	1
116	4.39445	0.180301	1
117	4.47245	0.178722	1
118	4.39268	0.180338	1
119	4.32507	0.181742	1
120	4.34751	0.181272	1
121	4.33449	0.181544	1
122	4.23411	0.183683	1
123	4.20256	0.184372	1
124	4.36764	0.180854	1
125	4.59078	0.176404	1
126	4.60087	0.17621	1
127	4.57028	0.176799	1
128	4.57324	0.176742	1
129	4.56435	0.176914	1
130	4.43252	0.179525	1
131	4.23824	0.183594	1
132	4.17659	0.184944	1
133	4.07754	0.187177	1
134	3.98101	0.189432	1
135	3.87418	0.192027	1
136	3.81927	0.193402	1
137	3.81927	0.193402	1
138	4.0555	0.187685	1
139	3.86222	0.192323	1
140	3.91488	0.191026	1
141	3.79708	0.193966	1
142	3.95673	0.190013	1
143	4.04054	0.188032	1
144	4.04054	0.188032	1
145	4.11087	0.186416	1
146	4.0629	0.187514	1
147	3.96488	0.189817	1
148	4.06044	0.18757	1
149	3.95946	0.189947	1
150	3.85319	0.192549	1
151	3.97029	0.189688	1
152	3.56349	0.200223	1
153	3.55535	0.200452	1
154	3.62623	0.198483	1
155	3.64881	0.197868	1
156	3.39162	0.205233	1
157	3.58352	0.199662	1
158	3.63759	0.198173	1
159	3.68888	0.19679	1
160	3.69955	0.196506	1
161	3.6745	0.197175	1
162	3.68888	0.19679	1
163	3.68888	0.19679	1
164	3.56349	0.200223	1
165	3.47463	0.202767	1
166	3.59537	0.199333	1
167	3.59143	0.199442	1
168	3.56349	0.200223	1
169	3.43859	0.203827	1
170	3.43859	0.203827	1
171	3.60316	0.199117	1
172	3.46126	0.203158	1
173	3.21314	0.210856	1
174	3.36235	0.206124	1
175	3.4878	0.202383	1
176	3.40595	0.204801	1
177	3.57153	0.199997	1
178	3.44317	0.203691	1
179	3.61862	0.198692	1
180	3.64508	0.197969	1
181	3.62245	0.198587	1
182	3.6562	0.197668	1
183	3.83792	0.192931	1
184	3.92338	0.190819	1
185	4.06536	0.187457	1
186	4.23203	0.183728	1
187	4.26066	0.18311	1
188	4.17659	0.184944	1
189	4.0555	0.187685	1
190	4.07268	0.187288	1
191	3.99427	0.189118	1
192	3.66356	0.197469	1
193	3.11036	0.214312	1
194	2.81625	0.225225	1
195	2.81625	0.225225	1
196	3.69245	0.196695	1
197	3.44773	0.203556	1
198	4.00733	0.188809	1
199	4.13403	0.185893	1
200	4.13403	0.185893	1
201	4.38203	0.180557	1
202	4.41366	0.179908	1
203	4.03045	0.188267	1
204	4.29242	0.182432	1
205	3.89182	0.191591	1
206	3.7274	0.195771	1
207	3.8471	0.192701	1
208	3.44317	0.203691	1
209	3.55943	0.200337	1
210	3.6562	0.197668	1
211	3.27446	0.208872	1
212	3.21314	0.210856	1
213	3.21314	0.210856	1
214	3.27446	0.208872	1
215	3.3373	0.206897	1
216	3.16002	0.212621	1
217	3.1899	0.211623	1
218	3.3373	0.206897	1
219	3.22458	0.210482	1
220	3.38198	0.205525	1
221	3.4154	0.204517	1
222	3.42472	0.204239	1
223	3.43399	0.203963	1
224	3.39642	0.205088	1
225	3.42936	0.204101	1
226	3.51791	0.201515	1
227	3.74446	0.195324	1
228	3.5389	0.200917	1
229	3.4154	0.204517	1
230	3.6817	0.196982	1
231	3.59926	0.199225	1
232	3.42005	0.204378	1
233	3.43859	0.203827	1
234	3.04452	0.216616	1
235	3.32194	0.207374	1
236	3.32194	0.207374	1
237	3.03081	0.217106	0
