Input	../Output/Countries/MOZ.dat
Flat	no	Result	f(y)~beta0+beta1*y
Regression	asymptotic	c	2	Include	left
Range	0	82
beta0	3.30698	error	0.0420412
beta1	0.0251541	error	0.000835131

X	Y	Error	Weight
0	3.48342	0.202511	1
1	3.61092	0.198903	1
2	3.7274	0.195771	1
3	3.7274	0.195771	1
4	3.75787	0.194976	1
5	3.86523	0.192249	1
6	3.71705	0.196043	1
7	3.64508	0.197969	1
8	3.47905	0.202638	1
9	3.34741	0.206584	1
10	3.29053	0.208362	1
11	3.25258	0.209574	1
12	3.23589	0.210114	1
13	3.32194	0.207374	1
14	3.26904	0.209046	1
15	3.30637	0.207862	1
16	3.47463	0.202767	1
17	3.66722	0.197371	1
18	3.7274	0.195771	1
19	3.6781	0.197079	1
20	3.65989	0.197568	1
21	3.78743	0.194213	1
22	3.85621	0.192473	1
23	3.79708	0.193966	1
24	3.90916	0.191165	1
25	3.86523	0.192249	1
26	3.83175	0.193087	1
27	4.1363	0.185842	1
28	4.16777	0.18514	1
29	4.22787	0.183819	1
30	4.30406	0.182185	1
31	4.25864	0.183154	1
32	4.364	0.180929	1
33	4.42741	0.179629	1
34	4.27468	0.18281	1
35	4.2885	0.182515	1
36	4.24031	0.183549	1
37	4.22161	0.183955	1
38	4.24235	0.183505	1
39	4.29437	0.18239	1
40	4.34566	0.181311	1
41	4.31939	0.181861	1
42	4.30213	0.182226	1
43	4.35487	0.181119	1
44	4.33822	0.181466	1
45	4.27269	0.182852	1
46	4.17659	0.184944	1
47	4.10853	0.18647	1
48	4.21951	0.184001	1
49	4.32885	0.181662	1
50	4.32129	0.181821	1
51	4.37486	0.180704	1
52	4.39621	0.180265	1
53	4.41884	0.179803	1
54	4.48864	0.1784	1
55	4.51712	0.177836	1
56	4.46426	0.178886	1
57	4.52644	0.177653	1
58	4.49184	0.178336	1
59	4.53567	0.177472	1
60	4.60374	0.176155	1
61	4.76947	0.173068	1
62	4.88389	0.171028	1
63	5.02576	0.168597	1
64	5.16886	0.166247	1
65	5.24627	0.165016	1
66	5.25898	0.164816	1
67	5.36531	0.163175	1
68	5.36864	0.163124	1
69	5.31952	0.163876	1
70	5.29903	0.164192	1
71	5.19929	0.16576	1
72	5.17534	0.166143	1
73	5.24326	0.165063	1
74	5.1607	0.166378	1
75	5.15412	0.166485	1
76	5.28102	0.164472	1
77	5.32788	0.163747	1
78	5.34438	0.163494	1
79	5.35995	0.163257	1
80	5.29115	0.164315	1
81	5.21803	0.165462	1
82	5.15494	0.166471	1
83	4.96981	0.169543	0
84	4.78987	0.172699	0
85	4.69528	0.17443	0
86	4.6755	0.174798	0
87	4.69135	0.174503	0
88	4.73243	0.173744	0
89	4.74493	0.173515	0
90	4.72865	0.173813	0
91	4.81102	0.172319	0
92	4.85426	0.171549	0
93	4.85426	0.171549	0
94	4.82259	0.172112	0
95	4.81451	0.172256	0
96	4.81682	0.172215	0
97	4.95381	0.169817	0
98	4.89142	0.170897	0
99	4.89891	0.170766	0
100	4.98361	0.169309	0
101	5.08936	0.16754	0
102	5.13412	0.166809	0
103	5.07517	0.167774	0
104	5.03973	0.168363	0
105	5.04158	0.168332	0
106	5.0425	0.168317	0
107	4.92725	0.170274	0
108	4.99043	0.169193	0
109	4.9355	0.170132	0
110	4.96384	0.169645	0
111	4.93036	0.17022	0
112	4.8882	0.170953	0
113	4.82028	0.172153	0
114	4.81797	0.172194	0
115	4.61653	0.175911	0
116	4.61653	0.175911	0
117	4.71339	0.174094	0
118	4.59512	0.17632	0
119	4.59078	0.176404	0
120	4.61653	0.175911	0
121	4.60945	0.176046	0
122	4.66344	0.175024	0
123	4.69135	0.174503	0
124	4.57618	0.176685	0
125	4.59223	0.176376	0
126	4.56732	0.176856	0
127	4.51243	0.177929	0
128	4.49822	0.178209	0
129	4.53106	0.177562	0
130	4.51712	0.177836	0
131	4.43252	0.179525	0
132	4.44265	0.17932	0
133	4.55388	0.177117	0
134	4.56584	0.176885	0
135	4.66613	0.174974	0
136	4.49822	0.178209	0
137	4.45932	0.178985	0
138	4.4102	0.179979	0
139	4.43759	0.179423	0
140	4.3438	0.181349	0
141	4.38914	0.18041	0
142	4.16556	0.185189	0
143	4.33073	0.181623	0
144	4.35854	0.181042	0
145	4.5014	0.178147	0
146	4.49184	0.178336	0
