Input	../Output/Countries/HRV.dat
Flat	no	Result	f(y)~beta0+beta1*y
Regression	asymptotic	c	2	Include	left
Range	0	27
beta0	4.13299	error	0.0696297
beta1	-0.00504831	error	0.0044641

X	Y	Error	Weight
0	3.60705	0.19901	1
1	3.813	0.193561	1
2	3.94296	0.190344	1
3	4.02023	0.188506	1
4	4.18097	0.184847	1
5	4.16556	0.185189	1
6	4.18313	0.184799	1
7	4.2174	0.184047	1
8	4.23824	0.183594	1
9	4.30985	0.182062	1
10	4.30019	0.182267	1
11	4.2546	0.18324	1
12	4.20469	0.184325	1
13	4.20469	0.184325	1
14	4.12251	0.186153	1
15	4.08237	0.187066	1
16	3.99427	0.189118	1
17	4.0355	0.188149	1
18	4.08478	0.187011	1
19	4.06536	0.187457	1
20	4.08957	0.186901	1
21	4.11322	0.186363	1
22	4.0991	0.186684	1
23	4.04054	0.188032	1
24	4.00473	0.188871	1
25	3.81927	0.193402	1
26	3.75117	0.195149	1
27	3.6562	0.197668	1
28	3.49651	0.202131	0
29	3.37222	0.205823	0
30	3.39642	0.205088	0
31	3.30112	0.208027	0
32	3.32708	0.207214	0
33	3.26904	0.209046	0
34	3.12298	0.213878	0
35	3.11667	0.214095	0
36	2.98856	0.218635	0
37	2.77259	0.226991	0
38	2.60793	0.234047	0
39	2.38481	0.244751	0
40	2.33078	0.247571	0
41	2.24379	0.252325	0
42	2.18121	0.255919	0
43	2.22851	0.253188	0
44	2.09716	0.260997	0
45	1.94591	0.27095	0
46	2.38481	0.244751	0
47	2.53139	0.237559	0
48	2.56495	0.236	0
49	2.60793	0.234047	0
50	2.60793	0.234047	0
51	2.59742	0.23452	0
52	2.61842	0.233578	0
53	2.16493	0.256879	0
54	1.92527	0.272399	0
55	1.71758	0.288399	0
56	1.51973	0.306597	0
57	1.27285	0.335014	0
58	1.09861	0.360603	0
59	0.826804	0.415671	0
60	1.09861	0.360603	0
61	0.998424	0.378263	0
62	0.944295	0.388953	0
63	0.826804	0.415671	0
64	0.53883	0.514903	0
65	0.356975	0.632604	0
66	0.133656	1.03385	0
