Input	../Output/Countries/JAM.dat
Flat	no	Result	f(y)~beta0+beta1*y
Regression	asymptotic	c	2	Include	left
Range	0	44
beta0	4.24106	error	0.0531447
beta1	0.0218782	error	0.00203014

X	Y	Error	Weight
0	3.44317	0.203691	1
1	3.63003	0.198379	1
2	3.63003	0.198379	1
3	4.08478	0.187011	1
4	4.23411	0.183683	1
5	4.42741	0.179629	1
6	4.47083	0.178755	1
7	4.41712	0.179838	1
8	4.55388	0.177117	1
9	4.69657	0.174406	1
10	4.77311	0.173002	1
11	4.79579	0.172592	1
12	4.64302	0.175409	1
13	4.83287	0.171929	1
14	4.98751	0.169242	1
15	4.91371	0.170509	1
16	4.86863	0.171296	1
17	4.66881	0.174923	1
18	4.63889	0.175487	1
19	4.81567	0.172236	1
20	4.67948	0.174724	1
21	4.47571	0.178657	1
22	4.35854	0.181042	1
23	4.44935	0.179186	1
24	4.55838	0.177029	1
25	4.67416	0.174823	1
26	4.63195	0.175618	1
27	4.64302	0.175409	1
28	4.81451	0.172256	1
29	5.02012	0.168692	1
30	5.08848	0.167555	1
31	5.15823	0.166418	1
32	5.15247	0.166511	1
33	5.16723	0.166273	1
34	5.16967	0.166234	1
35	5.15577	0.166458	1
36	5.10334	0.167311	1
37	5.05351	0.168134	1
38	4.99043	0.169193	1
39	4.98848	0.169226	1
40	5.09112	0.167511	1
41	5.04527	0.168271	1
42	4.92829	0.170256	1
43	4.94266	0.170008	1
44	4.90104	0.170729	1
45	4.83174	0.171949	0
46	4.78987	0.172699	0
47	4.6066	0.176101	0
48	4.61795	0.175884	0
49	4.63056	0.175644	0
50	4.54481	0.177294	0
51	4.69266	0.174478	0
52	4.76704	0.173112	0
53	4.73996	0.173606	0
54	4.73996	0.173606	0
55	4.7362	0.173674	0
56	4.73118	0.173767	0
57	4.69918	0.174357	0
58	4.50929	0.177991	0
59	4.37486	0.180704	0
60	4.28456	0.182599	0
61	4.19398	0.18456	0
62	4.17659	0.184944	0
63	4.33261	0.181583	0
64	4.28063	0.182683	0
65	4.2174	0.184047	0
66	4.14086	0.18574	0
67	4.11322	0.186363	0
68	4.07754	0.187177	0
69	4.06044	0.18757	0
70	3.84404	0.192778	0
71	3.95946	0.189947	0
72	4.10382	0.186577	0
73	4.08717	0.186956	0
74	4.28456	0.182599	0
75	4.28653	0.182557	0
76	4.2174	0.184047	0
77	4.1544	0.185437	0
78	4.09673	0.186738	0
79	3.98898	0.189243	0
80	3.98101	0.189432	0
81	3.70657	0.19632	0
82	3.6781	0.197079	0
83	3.59537	0.199333	0
84	3.61862	0.198692	0
85	3.74783	0.195236	0
86	3.78419	0.194296	0
87	3.98898	0.189243	0
88	4.01252	0.188687	0
89	4.00993	0.188748	0
90	4.1363	0.185842	0
91	4.17218	0.185042	0
92	4.11322	0.186363	0
93	4.18531	0.184751	0
94	4.04556	0.187915	0
95	4.07996	0.187121	0
96	4.19182	0.184608	0
97	4.20469	0.184325	0
98	4.16998	0.18509	0
99	4.16111	0.185288	0
100	4.11555	0.18631	0
101	4.10617	0.186523	0
102	4.09434	0.186792	0
103	4.0151	0.188626	0
104	3.98367	0.189369	0
105	3.96759	0.189753	0
106	4.01252	0.188687	0
107	4.03045	0.188267	0
108	4.07268	0.187288	0
109	4.09673	0.186738	0
